entry_id,kapampangan_word,kapampangan_word_normalized,english_gloss_short,english_gloss_raw,original_word,variants_original,variants_normalized,source_name,source_url,dataset_role,quality_tier,validation_status,notes
local_e83319fb87e9,TANDAYAN,tandayan,"Noun, loom","(pp.) Noun, loom. P. 1. the threads, fibers. Maca, it is in the loom. Mi, transitive. Mi, passive.",,macatandayan; mitandayan,makatandayan; mitandayan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_708eee50df99,TANDIK,tandik,"Active verb and its infinitive, manandic, the cock billing and cooing a hen","(pp.) Active verb and its infinitive, manandic, the cock billing and cooing a hen. P. 3. Tindican, the hen. Idiomatically, it is said of those actions that show a man is about to fall in love; that a man is beginning to woo, or court a lady.",TANDIC,manandic; tindican,manandik; tindikan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_b021ba44898d,TANDOK,tandok,"Noun, a cupping glass, or a sucker made of horn, with which blood is sucked","(pp.) Noun, a cupping glass, or a sucker made of horn, with which blood is sucked. Active verb and its infinitive, manandoc, to suck with it. P. 2. past, Tindúcan, the thing sucked of blood.",TANDOC,manandoc; tinducan,manandok; tindukan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_357422a7da2d,TANDUS,tandus,"Noun, a spear, lance","(pp.) Noun, a spear, lance. Active verb and its infinitive, manandus, to spear. P. 1. the spear. P. 2. to whom. Mi, transitive; Mi, passive; Ma, neutral. Mi, at one another. Mag, and Imipagtandus, to carry it. Catandustandus na tiranya, or, Pamanandusna. Upon being speared, he got pierced, or upon spearing him, the spear pierced through.",,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_1b7ade211b37,Tangab,tangab,"Active verb and its infinitive, mananáb, to stoke the fire by putting firewood in it","(a.) Active verb and its infinitive, mananáb, to stoke the fire by putting firewood in it. P. 1. the firewood, and including throwing a Jew into the fire (burn at the stake). P. 3. Tangban, tingban, the fire that is stoked, or the pot on the stove. Maca, be put into the fire, like the firewood, or the pot. Pay, paintandáb, the moth, or butterfly, attracted to the flame. Mi, transitive; Mi, passive, and its manóa. Mitangban and mandatandban, Quetandábtandáb mo na, enaca migmalasmas, like quebilibili, literally you jumped into the fire without thinking of the consequences; idiomatically, to stoke the passions, or incite a heated discussion. P. 1. the words. P. 3. the person incited. Mag, with intent, and Paytandab, to expose oneself, or put oneself in danger, like a moth, or butterfly fluttering near the flame. Maca, facing danger, including many dangers, like a sailor at sea.",,mananab; mandatandban; mitangban; paytandab; tangban; tingban,mananab; mandatandban; mitangban; paytandab; tangban; tingban,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_1b7ade211b37,Tangab,tangab,"Active verb and its infinitive, mananáb, to stoke the fire by putting firewood in it","(a.) Active verb and its infinitive, mananáb, to stoke the fire by putting firewood in it. P. 1. the firewood, and including throwing a Jew into the fire (burn at the stake). P. 3. Tangban, tingban, the fire that is stoked, or the pot on the stove. Maca, be put into the fire, like the firewood, or the pot. Pay, paintandáb, the moth, or butterfly, attracted to the flame. Mi, transitive; Mi, passive, and its manóa. Mitangban and mandatandban, Quetandábtandáb mo na, enaca migmalasmas, like quebilibili, literally you jumped into the fire without thinking of the consequences; idiomatically, to stoke the passions, or incite a heated discussion. P. 1. the words. P. 3. the person incited. Mag, with intent, and Paytandab, to expose oneself, or put oneself in danger, like a moth, or butterfly fluttering near the flame. Maca, facing danger, including many dangers, like a sailor at sea.",,macatandab; macatangban; mananab; mandatandban; mitangban; paytandab; tangban; tingban,makatandab; makatangban; mananab; mandatandban; mitangban; paytandab; tangban; tingban,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_5b9e6af0ca62,Tangad,tangad,Neutral verb,"(pp.) Neutral verb. Future, Tumandad, and its infinitive, manandad, to put oneself on the front, like before the sun, before dangers, before another. P. 3. past, Tengáran, that to which is exposed, or, put thus, like a target. Maca, put in front. Mi, with company, face to face, facing one another, like houses fronting each other. From this, Mitandad mata, two, looking at each other’s eyes, confronting eye to eye. Mag, and Paytandad. Melatándad, paltandaran, bystander, spectator. Mapaltandáran, in abundance.",,macatandad; manandad; mapaltandaran; melatandad; mitandad; paltandaran; paytandad; tengaran; tumandad,makatandad; manandad; mapaltandaran; melatandad; mitandad; paltandaran; paytandad; tengaran; tumandad,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_f08c509e8623,Tangal,tangal,"Noun, a rod, or stick, of mangrove","(a.) Noun, a rod, or stick, of mangrove; it is red-colored.",,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_f08c509e8623,Tangal,tangal,"Noun, a rod, or stick, of mangrove","(a.) Noun, a rod, or stick, of mangrove; it is red-colored.",,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_0baea008063f,Tangan,tangan,See Nandan,"(pp.) See Nandan. Adverb, towards. Neutral verb and that of Mi, to be moved, to listen towards here, or, there, queni, or, carin. P. 3. past, Tendananan, the point towards which: mode is active. P. 1. that which, past, Tengan, or, penangan. Mi, transitive; Mi, passive and its manóa. Maca, is placed towards. Pi, and an. See Tandun, nandan, nandun.",,maca; manoa; nandan; nandun; penangan; tandun; tendananan; tengan,maka; manoa; nandan; nandun; penangan; tandun; tendananan; tengan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_5881b611d9f1,Tangantangan,tangantangan,"Noun, a plant called thus","(pp.) Noun, a plant called thus. Laron tandantandan, its oil.",,tandantandan,tandantandan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_63d9b1de4be9,Tangas,tangas,"Magtangás, migtangás","(a.) Magtangás, migtangás. Neutral verb, one who is trusted, in his sincerity, in that he is of the same country, or that he is a relative, including one with whom one ventures to come along to obtain a thing that he needs. P. 3. Pigtangasán, the purpose, or reason for going, or doing; it is also used often in letters: v. g. Ing pamagtangás cu pung sinulat queca, maniuala cu pu quing lubmong mayap, In my daring to write you, I trust in your good will. They call this, resorting to the utmost, pushed by sheer necessity.",,magtangas; migtangas; pamagtangas; pigtangasan,magtangas; migtangas; pamagtangas; pigtangasan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_093d3995fc95,TANGDO,tangdo,"Active verb and its infinitive, manangdao, to look out from a window, or to come out from a hole, or from the entrance of a cave, like insects, vermin, etc","(dipht.) Active verb and its infinitive, manangdao, to look out from a window, or to come out from a hole, or from the entrance of a cave, like insects, vermin, etc. A synonym of Sirao. Mipapagtandauan, window-gazers, spectators, lookers-on. Macapatandao, the cause, like a band of musicians (music band) passing by.",TANGDAO,macapatandao; manangdao; mipapagtandauan,makapatando; manangdo; mipapagtandawan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_0d18a604dad9,TANGE,tange,"Active verb, future, Tangay, itanday, and its infinitive, mananday, to carry away something with the mouth, like a wolf, dog, cat","(dipht.). Active verb, future, Tangay, itanday, and its infinitive, mananday, to carry away something with the mouth, like a wolf, dog, cat. P. 1. and P. 2. past, tengay, what is carried away, or, snatched thus. Ma, neutral. Maca, passive Atanday, like a cat, which snatches something. P. 3. of Ca, the remainders, like Casulan; the variation, mananday. is said well of a cat repeatedly snatching chicks, or bits of meat.",Tangay,atanday; itanday; mananday; tengay,atande; itande; manande; tenge,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_8f59df3afcdc,TANGGAL,tanggal,"Adjective, a thing pulledout, detached, or removed from its encasement, like, teeth, or a frame hung on the wall","(pp.)Adjective, a thing pulledout, detached, or removed from its encasement, like, teeth, or a frame hung on the wall. Active verb and its infinitive, mananggal, to unpeg, to unnail, to pull out. P. 2. that which. Ma, neutral. Ematanggal, undetachable. P. 3. of Ca, catanggalan, quetanggalan, the remainders, or the owner of the teeth.",,catanggalan; ematanggal; mananggal; quetanggalan,ematanggal; katanggalan; ketanggalan; mananggal,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_38efb5f83610,TANGGAP,tanggap,"Active verb and its infinitive, mananggap, to receive, to accept","(pp.)Active verb and its infinitive, mananggap, to receive, to accept. P. 2. Ma, neutral.Maca,potential,beabletoreceive. Atanggap, passive. Quetanggap tanggap mo namo, without looking at what you are doing: from this, it is usually said, to consent, to be resigned to, Tanggapmo na quing lub mo.",,atanggap; macatanggap; mananggap; matanggap; quetanggap,atanggap; ketanggap; makatanggap; mananggap; matanggap,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_fbe708884f55,TANGGI,tanggi,"Active verb and its infinitive, mananggi, (mananggui?) to decline, to renounce","(pp.) Active verb and its infinitive, mananggi, (mananggui?) to decline, to renounce. P. 1. that which is declined, like to decline from exposing the sins, or to decline in lending. P. 3. past, Tingguian, or tingguianan, to whom, like to a confessor, or the thing that is refused, a request that is denied, declined to admit, or to give. Such is its genuine meaning.",,mananggi; mananggui; tingguian; tingguianan,mananggi; tingguyan; tingguyanan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_a2b366d697a1,TANGGUAK,tangguak,"See Sangguac, or, tambayoc","(pp.) See Sangguac, or, tambayoc.",TANGGUAC,sangguac; tambayoc,sangguak; tambayok,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_7aa3519852f6,TANGGUILO,tangguilo,"Noun, a piece of paper, or flat stick with which the anus is wiped of the excrement","(pp.) Noun, a piece of paper, or flat stick with which the anus is wiped of the excrement. Active verb and its infinitive, manangguilo, to wipe off, to cleanse with it. P. 1. that with which. P. 2. that which, or one who; the construction is intransitive. Also, P. 3. the buttocks/ anus. I have mentioned it all. P. 3. tangguiluan, tingguiluan, wh",,manangguilo; tangguiluan; tingguiluan,manangguilo; tangguiluan; tingguiluan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_134983c4170c,Tangi,tangi,"Adjective, properties acquired during a marriage, conjugal properties","(pp.) Adjective, properties acquired during a marriage, conjugal properties; goods belonging to the military, or quasi- military. Active verb, future, Tumandi and its infinitive, manangi, to seek, or gain them, like during war. P. 2. that which, like spoils, booty, or what is negotiated in war, past, Tinandi.",,manangi; tinandi; tumandi,manangi; tinandi; tumandi,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_a9dc66493b5b,Tangis,tangis,"Noun, weeping","(pp.) Noun, weeping. Neutral verb, future, Tumangis, and its infinitive, manandis, to weep. P. 1. the motive, past, Tinangis. P. 3. past, Tengisan, the object, the deceased. Mi, with company, Mitandis, or, Mipanandis; Mitandisan, at one another. Paltandis, the weeper.",,manandis; mipanandis; mitandis; mitandisan; paltandis; tengisan; tinangis; tumangis,manandis; mipanandis; mitandis; mitandisan; paltandis; tengisan; tinangis; tumangis,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_7300927d5559,TANGKA,tangka,"Adjective, a thing ready for any eventuality, v","(pp.) Adjective, a thing ready for any eventuality, v. g. a soldier armed to the teeth. Active verb, future, Tangca, and its infinitive, manangca, to prepare, to resolve in this manner. P. 1. past, Tingca, that which. Mi, transitive; Mi, passive. Mi, reciprocal, to prepare oneself. Ma, in abundance, said of a woman who meticulously puts everything in order, for any eventuality. Maca, be in readiness. Note: Macatangca ya, be in readiness, be in complete apparel; macaddiaya, be well provided; macaladdiaya, one who is busy preparing himself to receive something, or for what he would do with what he receives; macarangca ya, is said only of an event, or a thing he is preparing for, like a coming fiesta. Between tangca and dangca there is a difference, like between addia and saddia. If you are coming to kill me, macaddia co queca. If it is to avoid danger, macasaddia co. But be aware, that materially, each one may express one and the same thing; macagani ya, become disposed or prepared in respect to an act, like preparing to go out, or leave; macagayac ya, means that one has everything in readiness, has provided for everything already. All six applicable to a banca. Take special notice: Tingca na quecata ning Guinu tang Jesucristo ing lasana’t Sacramentos, Our Lord Jesus Christ suffered his Passion and instituted the Sacraments for us.",TANGCA,dangca; macaddiaya; macagani; macagayac; macaladdiaya; macarangca; macatangca; manangca; tingca,dangka; makaddyaya; makagani; makagayak; makaladdyaya; makarangka; makatangka; manangka; tingka,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_9e6bc3f3e9d5,TANGKAP,tangkap,"Adjective, embellished, dressed, seasoned, neatly clean / finished","(pp.) Adjective, embellished, dressed, seasoned, neatly clean / finished. Active verb and its infinitive, manangcap, to season, etc., to clean neatly, to prepare, or be ready for cooking. P. 2. that which is embellished/dressed, or given its seasoning, or put in readiness. Mi, reciprocal. Maca, it is readied. Ma, neutral. Ma, in abundance, like Matangca.",TANGCAP,macatangcap; manangcap; matangca; matangcap; mitangcap,makatangkap; manangkap; matangka; matangkap; mitangkap,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_926f8ee44820,TANGKAS,tangkas,"Noun, a bundle, or bunch, or things strung together, especially a bundle of twigs, or firewood","(pp.) Noun, a bundle, or bunch, or things strung together, especially a bundle of twigs, or firewood. Catangcas, a single bundle. Active verb and its infinitive, manangcas, to make a roll of, to bundle, to string together. P. 2. that which. P. 1. the cord, the rope, or the string.",TANGCAS,catangcas; manangcas,katangkas; manangkas,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_c2887da93c32,TANGKE,tangke,"Noun, the stem from which a fruit, or leaf is hanging, and also the handle of a frying pan, or of a carajay","(dipht.). Noun, the stem from which a fruit, or leaf is hanging, and also the handle of a frying pan, or of a carajay. Tampoc is the stem that goes with the fruit when it is plucked from the branch.",TANGCAY,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_5567f2c673e7,TANGKIL,tangkil,"Active verb and its infinitive, manangquil, to crack by slightly striking against something, lesser than Tangcul","(pp.) Active verb and its infinitive, manangquil, to crack by slightly striking against something, lesser than Tangcul. See Tangcul. P. 1. the cup. P. 3. against which, like against another cup, or plate. Mi, transitive; Mi, passive. Mi, neutral. Mi, at one another, Nanuyaman ing lamát, pandatangquilna, tumulu ya, and idiomatically, to speak ill of someone who has done one wrong. Whatever the crack, once it is jerked, it will become a leak.",TANGQUIL,manangquil; mitangquil; pandatangquilna; tumulu,manangkil; mitangkil; pandatangkilna; tumulu,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_7280de8605c3,TANGKUL,tangkul,"Active verb and itsinfinitive, manangcul, to knock by striking against the drawer, while in the act of putting it in for safekeeping, like glassware","(pp.)Active verb and itsinfinitive, manangcul, to knock by striking against the drawer, while in the act of putting it in for safekeeping, like glassware. P. 1. that which, glass, crystal, cup, eggs, or a flask, not plate. P. 3. against which. Mi, neutral. See Pungcul.",TANGCUL,manangcul; mitangcul,manangkul; mitangkul,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_7832f3883220,TANGLAD,tanglad,"Noun,a groove, orindention at the tip of a pole, or bamboo, formed like a pitchfork, to secure something, to firm something","(pp.)Noun,a groove, orindention at the tip of a pole, or bamboo, formed like a pitchfork, to secure something, to firm something. P. 1. the pole, or the bamboo. P. 3. past, Tinglaran, that which is made firm. Maca, that which is made firm, not the pitchfork that firms it.",,macatanglad; tinglaran,makatanglad; tinglaran,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_7832f3883220,TANGLAD,tanglad,"Noun,a groove, orindention at the tip of a pole, or bamboo, formed like a pitchfork, to secure something, to firm something","(pp.)Noun,a groove, orindention at the tip of a pole, or bamboo, formed like a pitchfork, to secure something, to firm something. P. 1. the pole, or the bamboo. P. 3. past, Tinglaran, that which is made firm. Maca, that which is made firm, not the pitchfork that firms it.",,macatanglad; tinglaran,makatanglad; tinglaran,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_817b29be14f2,TANGLE,tangle,"Noun, a small tree, whose young leaves are used as ingredient for cooking fish","(dipht.)Noun, a small tree, whose young leaves are used as ingredient for cooking fish.",TANGLAY,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_ff8ceeda3191,TANGLON,tanglon,"Noun, a cerain common timber","(pp.) Noun, a cerain common timber. Pecatanglon, like a bamboo house.",,pecatanglon,pekatanglon,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_731267e05f12,TANGNAN,tangnan,"Noun, a chopping block, for chopping meat","(pp.)Noun, a chopping block, for chopping meat. E magaua ing asan, non alang tangnan. Fish/meat cannot be dressed for cooking, unless there is a tangnan, a chopping block. Idiomatically it is said when we impute the death of somebody to some medicine, and not to God’s will, as an excuse for everything. Active verb and its infinitive, manangnan, to impute on someone the punishment, or transgression of another. P. 1. 3. one on whom it is imputed, like Isangcan sangcanan. Maca, become imputed. Mi, transitive; Mi, passive and its manga. Mi, with an, and its manda.",,isangcan; macatangnan; manangnan; mandatangnan; mangatangnan; mitangnan; mitangnanan; sangcanan,isangkan; makatangnan; manangnan; mandatangnan; mangatangnan; mitangnan; mitangnanan; sangkanan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_caf234b9ffa0,Tango,tango,"Noun, agreement, contract, like one who says yes ith the nodding of his head, and from this, it extends to all contract, or agreements","(a.) Noun, agreement, contract, like one who says yes ith the nodding of his head, and from this, it extends to all contract, or agreements. Active verb, future, Tango, and its infinitive, manando, to consent, to agree to. P. 1. past, Tengo, that which is committed to in an agreement, v. g. one’s horse, or, one’s daughter. P. 3. past, Tendoan, what is agreed upon, and to whom. Mi, with a companion wit its P. 2. Tandótandó, and frequentative Mi, to go along nodding one’s head in anger, or because of old age.",,manando; mitandotando; tandotando; tendoan; tengo,manando; mitandotando; tandotando; tendoan; tengo,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_63c61c19ae98,Tangon,tangon,"Paintanon,to move towards","(pp.)Paintanon,to move towards. Synonym of Tandan, with its variations.",,paintanon; tandan,paintanon; tandan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_074cd1281c11,TANGPUS,tangpus,"Neutral verb and that of Ma, and manda, to be burned, reduced to blackness, but not to ashes, and it is said of overcooked, or overburned rice","(pp.) Neutral verb and that of Ma, and manda, to be burned, reduced to blackness, but not to ashes, and it is said of overcooked, or overburned rice. P. 2. past, Tingpusan, tingpus, that which . From this is derived, tingpusan, the half- burned wood. Matitingpusan, matingpusan, metingpusan, and its manga, to become half-burned wood. Megintingpusan, or, anti.",,matingpusan; matitingpusan; megintingpusan; metingpusan; tingpus; tingpusan,matingpusan; matitingpusan; megintingpusan; metingpusan; tingpus; tingpusan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_266ac4756731,TANGSO,tangso,"Noun, metal, copper, tin","(pp.) Noun, metal, copper, tin.",,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_32d1978c580e,TANGTANG,tangtang,"Adjective, a tree cutdown little by little, like a big tree cut with a small implement, and also, to take away the half-burned wood from the embers, because it is about to fall from the stove","(pp.)Adjective, a tree cutdown little by little, like a big tree cut with a small implement, and also, to take away the half-burned wood from the embers, because it is about to fall from the stove. P. 1. that with which. P. 2. that which. The variation is also Neutral, said of the marks left by ropes, or sackclothes.",,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_d81c51201e2b,TANID,tanid,See Patanid,(pp.) See Patanid.,,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_c3c80e291056,TANIM,tanim,pp,"pp.) Noun, hatred that is harbored in the heart. Magtanim, to abhor. P.3 , past, Pigtaniman, against whom. It can be Sama, solely because it is not confrontational. Mipag-taniman, two persons harboring hatred in their hearts against one another.",,magtanim; mipag-taniman; pigtaniman,magtanim; mipag-taniman; pigtaniman,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_33dfbccd55ac,TANLING,tanling,"Noun, voice of a soprano/ treble","(pp.) Noun, voice of a soprano/ treble. Ma, Matanling, adjective. See Salingsing.",,matanling,matanling,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
